DATAFLOW,LAST UPDATE,freq,sector,currency,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2012,2230.97,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2013,2542.88,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2014,2703.41,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2015,2824.24,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2016,3072.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2017,3352.11,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2018,4000.36,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2019,4282.93,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2020,4359.75,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2021,5552.05,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Sostinės regionas,2022,6643.45,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2000,1508.32,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2001,1722.18,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2002,1839.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2003,2145.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2004,2479.41,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2005,2893.23,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2006,3622.84,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2007,4671.72,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2008,4950.67,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2009,2687.16,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2010,2895.31,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2011,3817.01,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2012,3612.01,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2013,3968.33,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2014,4253.66,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2015,4513.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2016,4660.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2017,5160.87,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2018,5507.12,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2019,6155.94,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2020,6413.83,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2021,7192.89,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Vidurio ir vakarų Lietuvos regionas,2022,8520.44,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,1995,3223.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,1996,3181.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,1997,3578.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,1998,3837.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,1999,4758.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2000,4740.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2001,5224.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2002,5328,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2003,5520.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2004,5988.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2005,5858.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2006,6225,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2007,7121,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2008,8059.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2009,7036.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2010,7133.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2011,8516,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2012,8922.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2013,9060,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2014,9918.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2015,9371.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2016,9715.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2017,10360.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2018,9741.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2019,11287.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2020,10771.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2021,13156.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2022,13579,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Luxembourg,2023,14379.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,1995,558,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,1996,824.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,1997,922,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,1998,1407.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,1999,1396.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2000,1687.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2001,1988.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2002,1977,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2003,2320.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2004,3129,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2005,4196.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2006,5755.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2007,8198,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2008,7803.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2009,4235.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2010,3458.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2011,4535.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2012,5700.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2013,5481.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2014,5388.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2015,5296.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2016,4941.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2017,5600.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2018,6448.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2019,6718.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2020,6730.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2021,7402.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2022,8309.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Latvija,2023,9717.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2006,495.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2007,884.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2008,1217,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2009,818.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2010,676.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2011,637,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2012,628.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2013,678.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2014,657.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2015,736.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2016,978.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2017,1157.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2018,1363.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2019,1351.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2020,1166.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2021,1096.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2022,1274.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Crna Gora,2023,1366.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2000,50467.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2001,55512.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2002,55074.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2003,53937,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2004,59605.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2005,58720,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2006,67248.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2007,84627.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2008,106872.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2009,101819.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2010,100850.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2011,109219.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2012,109070.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2013,119003.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2014,123549,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2015,133254.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2016,145039.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2017,139018,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2018,132387.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2019,145756,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2020,144506.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2021,171094.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Severna Makedonija,2022,188980,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,1995,788.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,1996,836.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,1997,817.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,1998,903.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,1999,869.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2000,977.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2001,912.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2002,785,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2003,1040.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2004,1036.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2005,1159,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2006,1100,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2007,1269.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2008,1260.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2009,1240.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2010,1428.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2011,1265.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2012,1479.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2013,1406,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2014,1506.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2015,2418.7,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2016,2315.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2017,2343.9,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2018,2614.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2019,2930.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2020,2974.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2021,3822.2,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2022,4421.8,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Malta,2023,3893,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,1995,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,1996,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,1997,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,1998,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,1999,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2000,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2001,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2002,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2003,0,,
